;hourly_mean;daily_mean;equivalent_rolling_weighted_mean
2017-03-20 05:00:00;8.466666666666669;9.826324588477366;8.780359867969821
2017-03-20 06:00:00;8.400617283950616;9.826324588477366;8.780359867969821
2017-03-20 07:00:00;8.612551440329218;9.826324588477366;8.780359867969821
2017-03-20 08:00:00;9.037242798353908;9.826324588477366;8.780359867969821
2017-03-20 09:00:00;9.569032921810699;9.826324588477366;8.780359867969821
2017-03-20 10:00:00;10.140740740740743;9.826324588477366;8.780359867969821
2017-03-20 11:00:00;10.649999999999999;9.826324588477366;8.780359867969821
2017-03-20 12:00:00;11.147325102880659;9.826324588477366;8.780359867969821
2017-03-20 13:00:00;11.50432098765432;9.826324588477366;8.780359867969821
2017-03-20 14:00:00;11.74835390946502;9.826324588477366;8.780359867969821
2017-03-20 15:00:00;11.796090534979424;9.826324588477366;8.780359867969821
2017-03-20 16:00:00;11.637860082304528;9.826324588477366;8.780359867969821
2017-03-20 17:00:00;11.074897119341562;9.826324588477366;8.780359867969821
2017-03-20 18:00:00;10.367078189300413;9.826324588477366;8.780359867969821
2017-03-20 19:00:00;9.919135802469137;9.826324588477366;8.780359867969821
2017-03-20 20:00:00;9.605144032921812;9.826324588477366;8.780359867969821
2017-03-20 21:00:00;9.326131687242798;9.826324588477366;8.780359867969821
2017-03-20 22:00:00;9.153497942386831;9.826324588477366;8.780359867969821
2017-03-20 23:00:00;9.009465020576133;9.826324588477366;8.780359867969821
2017-03-21 00:00:00;8.793415637860083;7.958161865569273;8.494552040466392
2017-03-21 01:00:00;8.628189300411522;7.958161865569273;8.494552040466392
2017-03-21 02:00:00;8.416049382716048;7.958161865569273;8.494552040466392
2017-03-21 03:00:00;8.174897119341564;7.958161865569273;8.494552040466392
2017-03-21 04:00:00;7.934156378600823;7.958161865569273;8.494552040466392
2017-03-21 05:00:00;7.727366255144033;7.958161865569273;8.494552040466392
2017-03-21 06:00:00;7.623868312757201;7.958161865569273;8.494552040466392
2017-03-21 07:00:00;7.99670781893004;7.958161865569273;8.494552040466392
2017-03-21 08:00:00;8.592181069958846;7.958161865569273;8.494552040466392
2017-03-21 09:00:00;9.205967078189301;7.958161865569273;8.494552040466392
2017-03-21 10:00:00;9.686831275720163;7.958161865569273;8.494552040466392
2017-03-21 11:00:00;9.908847736625514;7.958161865569273;8.494552040466392
2017-03-21 12:00:00;10.061934156378602;7.958161865569273;8.494552040466392
2017-03-21 13:00:00;9.945884773662552;7.958161865569273;8.494552040466392
2017-03-21 14:00:00;9.682510288065844;7.958161865569273;8.494552040466392
2017-03-21 15:00:00;9.242386831275718;7.958161865569273;8.494552040466392
2017-03-21 16:00:00;8.62037037037037;7.958161865569273;8.494552040466392
2017-03-21 17:00:00;7.885185185185184;7.958161865569273;8.494552040466392
2017-03-21 18:00:00;7.030041152263375;7.958161865569273;8.494552040466392
2017-03-21 19:00:00;6.333539094650206;7.958161865569273;8.494552040466392
2017-03-21 20:00:00;5.7065843621399175;7.958161865569273;8.494552040466392
2017-03-21 21:00:00;5.134979423868312;7.958161865569273;8.494552040466392
2017-03-21 22:00:00;4.597530864197531;7.958161865569273;8.494552040466392
2017-03-21 23:00:00;4.066460905349794;7.958161865569273;8.494552040466392
2017-03-22 00:00:00;3.6393004115226337;5.33443072702332;6.938441143689987
2017-03-22 01:00:00;3.2722222222222217;5.33443072702332;6.938441143689987
2017-03-22 02:00:00;2.8845679012345675;5.33443072702332;6.938441143689987
2017-03-22 03:00:00;2.5672839506172838;5.33443072702332;6.938441143689987
2017-03-22 04:00:00;2.2893004115226336;5.33443072702332;6.938441143689987
2017-03-22 05:00:00;2.0594650205761313;5.33443072702332;6.938441143689987
2017-03-22 06:00:00;2.038888888888889;5.33443072702332;6.938441143689987
2017-03-22 07:00:00;2.9117283950617283;5.33443072702332;6.938441143689987
2017-03-22 08:00:00;4.3164609053497935;5.33443072702332;6.938441143689987
2017-03-22 09:00:00;5.6462962962962955;5.33443072702332;6.938441143689987
2017-03-22 10:00:00;6.645473251028807;5.33443072702332;6.938441143689987
2017-03-22 11:00:00;7.346913580246913;5.33443072702332;6.938441143689987
2017-03-22 12:00:00;7.800617283950617;5.33443072702332;6.938441143689987
2017-03-22 13:00:00;8.086008230452675;5.33443072702332;6.938441143689987
2017-03-22 14:00:00;8.246707818930043;5.33443072702332;6.938441143689987
2017-03-22 15:00:00;8.190534979423868;5.33443072702332;6.938441143689987
2017-03-22 16:00:00;7.925102880658437;5.33443072702332;6.938441143689987
